Symbol,Value,TradingDate,Time,Open,High,Low,Close,Volume
VN30,1357.25,22/10/2024,13:12:56,1356.77,1357.47,1356.77,1357.25,536200
VN30,1357.45,22/10/2024,13:13:57,1357.52,1357.52,1357.01,1357.45,413700
VN30,1357.18,22/10/2024,13:14:57,1357.36,1357.49,1356.81,1357.18,469100
VN30,1356.77,22/10/2024,13:15:57,1357.19,1357.34,1356.66,1356.77,934100
VN30,1356.62,22/10/2024,13:16:57,1356.71,1357.01,1356.16,1356.62,505500
VN30,1356.33,22/10/2024,13:17:57,1356.78,1356.81,1356.33,1356.33,719300
VN30,1356.33,22/10/2024,13:18:57,1356.07,1356.65,1356.07,1356.33,477800
VN30,1356.23,22/10/2024,13:19:57,1356.08,1356.45,1355.83,1356.23,426300
VN30,1355.80,22/10/2024,13:20:57,1355.90,1356.31,1355.71,1355.80,906800
VN30,1355.95,22/10/2024,13:21:57,1355.61,1355.95,1355.61,1355.95,615400
VN30,1356.01,22/10/2024,13:22:57,1356.03,1356.25,1355.68,1356.01,1095800
